280.00000,3436.33643
280.50000,3437.00415
281.00000,3442.18579
281.50000,3451.23755
282.00000,3460.82324
282.50000,3467.65894
283.00000,3468.03906
283.50000,3463.37427
284.00000,3456.41479
284.50000,3450.84937
285.00000,3449.04102
285.50000,3452.40161
286.00000,3458.64111
286.50000,3464.39282
287.00000,3466.67651
287.50000,3465.37451
288.00000,3461.34277
288.50000,3457.02222
289.00000,3454.90698
289.50000,3456.48193
290.00000,3460.48438
290.50000,3465.56958
291.00000,3470.28809
291.50000,3473.91626
292.00000,3476.31177
292.50000,3478.09155
293.00000,3479.60132
293.50000,3480.62402
294.00000,3480.92139
294.50000,3480.34399
295.00000,3479.29736
295.50000,3478.92725
296.00000,3480.37549
296.50000,3483.90991
297.00000,3488.89404
297.50000,3493.97583
298.00000,3497.09326
298.50000,3496.54297
299.00000,3491.80273
299.50000,3484.17773
300.00000,3475.14038
300.50000,3466.99268
301.00000,3461.74902
301.50000,3461.53882
302.00000,3465.01685
302.50000,3471.07080
303.00000,3477.63916
303.50000,3482.71680
304.00000,3484.44336
304.50000,3482.91309
305.00000,3479.78198
305.50000,3476.92969
306.00000,3475.82446
306.50000,3477.21289
307.00000,3480.59546
307.50000,3484.20483
308.00000,3486.29150
308.50000,3486.42456
309.00000,3485.05493
309.50000,3483.25562
310.00000,3482.33350
310.50000,3483.08350
311.00000,3484.89771
311.50000,3486.66895
312.00000,3487.31274
312.50000,3486.54468
313.00000,3484.66382
313.50000,3482.58911
314.00000,3481.31421
314.50000,3481.29565
315.00000,3482.40576
315.50000,3484.15161
316.00000,3486.08252
316.50000,3487.75684
317.00000,3488.93213
317.50000,3489.38599
318.00000,3489.12842
318.50000,3488.15527
319.00000,3486.85596
319.50000,3485.93091
320.00000,3486.52319
320.50000,3488.77490
321.00000,3492.44482
321.50000,3496.62866
322.00000,3500.05249
322.50000,3501.42139
323.00000,3500.31006
323.50000,3497.75439
324.00000,3494.96265
324.50000,3493.18042
325.00000,3493.15015
325.50000,3494.99878
326.00000,3497.75562
326.50000,3500.22681
