280.00000,6077.11670
280.50000,6075.61572
281.00000,6069.91602
281.50000,6067.91504
282.00000,6073.85010
282.50000,6087.89307
283.00000,6101.90479
283.50000,6108.40088
284.00000,6103.93115
284.50000,6092.76318
285.00000,6080.03027
285.50000,6071.57715
286.00000,6069.95801
286.50000,6074.29492
287.00000,6080.75146
287.50000,6087.24658
288.00000,6092.64111
288.50000,6097.04590
289.00000,6100.45508
289.50000,6102.79004
290.00000,6104.02246
290.50000,6104.42383
291.00000,6105.09082
291.50000,6107.14209
292.00000,6111.43604
292.50000,6116.90186
293.00000,6122.24121
293.50000,6126.46094
294.00000,6129.47412
294.50000,6131.80615
295.00000,6134.49951
295.50000,6137.66016
296.00000,6140.30322
296.50000,6141.31348
297.00000,6139.56494
297.50000,6135.33203
298.00000,6129.81543
298.50000,6124.94482
299.00000,6121.69141
299.50000,6120.38037
300.00000,6120.69434
300.50000,6121.89795
301.00000,6123.91943
301.50000,6127.12402
302.00000,6132.13916
302.50000,6139.94531
303.00000,6150.03467
303.50000,6161.64551
304.00000,6172.59570
304.50000,6180.24561
305.00000,6181.80225
305.50000,6177.11914
306.00000,6167.23047
306.50000,6154.34424
307.00000,6142.72607
307.50000,6136.27588
308.00000,6136.38672
308.50000,6141.76904
309.00000,6151.08984
309.50000,6161.58545
310.00000,6171.56299
310.50000,6179.88232
311.00000,6186.52197
311.50000,6190.50586
312.00000,6190.57129
312.50000,6186.05078
313.00000,6176.04980
313.50000,6163.48828
314.00000,6152.72607
314.50000,6148.62207
315.00000,6152.51416
315.50000,6164.91064
316.00000,6182.43848
316.50000,6199.97705
317.00000,6212.44873
317.50000,6219.11865
318.00000,6220.60498
318.50000,6218.86523
319.00000,6216.68262
319.50000,6215.75293
320.00000,6216.09912
320.50000,6216.77734
321.00000,6216.84180
321.50000,6216.02197
322.00000,6214.52734
322.50000,6213.11426
323.00000,6212.55664
323.50000,6213.19434
324.00000,6214.68018
324.50000,6216.43457
325.00000,6217.78076
325.50000,6218.42285
326.00000,6218.48291
326.50000,6218.69873
327.00000,6219.69824
327.50000,6221.92969
328.00000,6225.04102
328.50000,6228.24902
329.00000,6230.08154
329.50000,6229.89014
330.00000,6227.43701
330.50000,6223.13330
331.00000,6217.95703
331.50000,6212.80469
332.00000,6208.66846
332.50000,6206.44043
333.00000,6207.41211
333.50000,6211.78809
334.00000,6220.11865
334.50000,6231.81738
335.00000,6245.01123
335.50000,6256.81299
336.00000,6265.12988
336.50000,6269.27588
337.00000,6269.50195
337.50000,6268.21289
338.00000,6267.46680
338.50000,6268.88916
339.00000,6272.07324
339.50000,6275.58740
340.00000,6277.87158
340.50000,6278.14111
341.00000,6276.43311
341.50000,6274.23193
342.00000,6273.19287
342.50000,6274.05225
343.00000,6276.35791
343.50000,6279.16357
344.00000,6281.17578
344.50000,6281.56445
345.00000,6280.09375
345.50000,6278.08252
346.00000,6276.88086
346.50000,6277.55469
347.00000,6280.37012
347.50000,6285.34668
348.00000,6291.13086
348.50000,6296.48096
349.00000,6300.63965
349.50000,6304.01611
350.00000,6307.65576
350.50000,6312.98730
351.00000,6320.94092
351.50000,6332.48682
352.00000,6345.51953
352.50000,6358.20068
353.00000,6368.51904
353.50000,6375.76855
354.00000,6379.66260
354.50000,6381.67480
355.00000,6383.65771
355.50000,6387.15283
356.00000,6392.11572
356.50000,6397.91650
357.00000,6403.14014
357.50000,6406.47949
358.00000,6406.22656
358.50000,6402.85352
359.00000,6397.34766
359.50000,6391.02734
360.00000,6385.59766
360.50000,6382.48584
361.00000,6382.64600
361.50000,6385.63965
362.00000,6390.57324
362.50000,6395.98779
363.00000,6400.90381
363.50000,6404.56494
364.00000,6407.04590
364.50000,6408.26709
365.00000,6408.16260
365.50000,6406.49561
366.00000,6402.48389
366.50000,6396.44434
367.00000,6389.25049
367.50000,6383.01660
368.00000,6380.31006
368.50000,6383.13574
369.00000,6391.18311
369.50000,6402.16455
370.00000,6412.94629
370.50000,6420.32715
371.00000,6422.09229
371.50000,6417.96826
372.00000,6411.39746
372.50000,6405.15771
373.00000,6401.63281
373.50000,6401.52783
374.00000,6404.95801
374.50000,6409.89404
375.00000,6414.64258
375.50000,6417.92871
376.00000,6419.41211
376.50000,6418.58984
377.00000,6415.43945
377.50000,6410.11963
378.00000,6402.41309
378.50000,6393.77295
379.00000,6385.30273
379.50000,6378.31787
380.00000,6373.48877
380.50000,6371.61963
381.00000,6372.72314
381.50000,6376.60156
382.00000,6383.31055
382.50000,6391.68994
383.00000,6400.61133
383.50000,6408.14844
384.00000,6412.68652
384.50000,6412.37207
385.00000,6408.36426
385.50000,6403.46191
386.00000,6401.31641
386.50000,6403.94385
387.00000,6412.34375
387.50000,6424.93018
388.00000,6437.68896
388.50000,6446.01904
389.00000,6448.28027
389.50000,6444.87402
390.00000,6437.41113
390.50000,6429.54932
391.00000,6424.11035
391.50000,6422.98535
392.00000,6425.27783
392.50000,6429.57129
393.00000,6433.68408
393.50000,6436.14502
394.00000,6435.88818
394.50000,6433.57324
395.00000,6430.29053
395.50000,6427.87500
396.00000,6427.35254
396.50000,6429.48535
397.00000,6433.47510
397.50000,6438.36426
398.00000,6442.96924
398.50000,6446.60107
399.00000,6449.29980
399.50000,6451.62598
400.00000,6454.02734
400.50000,6456.65527
401.00000,6459.27930
401.50000,6461.61084
402.00000,6463.51367
402.50000,6465.30029
403.00000,6467.14404
403.50000,6468.87939
404.00000,6470.06592
404.50000,6469.98584
405.00000,6468.82959
405.50000,6467.65137
406.00000,6468.52441
406.50000,6472.59961
407.00000,6480.53320
407.50000,6490.71191
408.00000,6500.62207
408.50000,6506.54736
409.00000,6506.93311
409.50000,6502.00049
410.00000,6493.74805
410.50000,6485.24512
411.00000,6479.34277
411.50000,6477.75488
412.00000,6481.09766
412.50000,6490.72363
413.00000,6504.40381
413.50000,6521.03613
414.00000,6538.37207
414.50000,6553.71631
415.00000,6563.58936
415.50000,6566.28564
416.00000,6561.41699
416.50000,6550.65771
417.00000,6538.36426
417.50000,6527.70947
418.00000,6521.10205
418.50000,6518.73828
419.00000,6520.45117
419.50000,6524.43018
420.00000,6529.62646
420.50000,6536.21094
421.00000,6544.52344
421.50000,6555.27686
422.00000,6568.46484
422.50000,6583.18555
423.00000,6598.08887
423.50000,6611.43018
424.00000,6621.86182
424.50000,6627.65088
425.00000,6628.63721
425.50000,6624.00439
426.00000,6614.56836
426.50000,6602.59033
427.00000,6591.82227
427.50000,6585.50488
428.00000,6585.61133
428.50000,6592.68018
429.00000,6603.64014
429.50000,6615.32471
430.00000,6624.20459
430.50000,6628.92334
431.00000,6630.00391
431.50000,6630.09033
432.00000,6630.83887
432.50000,6632.92236
433.00000,6635.40869
433.50000,6636.64063
434.00000,6635.32568
434.50000,6631.91357
435.00000,6627.48926
435.50000,6623.49561
436.00000,6620.54004
436.50000,6618.46973
437.00000,6616.60693
437.50000,6614.85693
438.00000,6614.21631
438.50000,6615.96582
439.00000,6621.65625
439.50000,6630.20752
440.00000,6639.97754
440.50000,6648.15918
441.00000,6652.62256
441.50000,6652.11328
442.00000,6648.74951
442.50000,6644.78467
443.00000,6642.35449
443.50000,6641.94678
444.00000,6643.11523
444.50000,6644.38379
445.00000,6644.40527
445.50000,6642.77832
446.00000,6640.55420
446.50000,6638.95410
447.00000,6639.30762
447.50000,6641.68115
448.00000,6645.78125
448.50000,6650.42041
449.00000,6654.26611
449.50000,6656.26660
450.00000,6656.47852
450.50000,6655.28564
451.00000,6653.35059
451.50000,6651.57324
452.00000,6650.60547
452.50000,6650.74316
453.00000,6651.65381
453.50000,6652.94482
454.00000,6654.02588
454.50000,6654.40674
455.00000,6653.59033
455.50000,6651.64209
456.00000,6648.76660
456.50000,6645.96094
457.00000,6644.28516
457.50000,6644.95264
458.00000,6647.72119
458.50000,6651.80615
459.00000,6655.45703
459.50000,6656.95898
460.00000,6654.68945
460.50000,6649.69580
461.00000,6643.91406
461.50000,6639.61914
462.00000,6637.82910
462.50000,6638.66016
463.00000,6641.20313
463.50000,6644.11328
464.00000,6647.20654
464.50000,6651.39063
465.00000,6657.50488
465.50000,6665.83252
466.00000,6674.32324
466.50000,6680.13330
467.00000,6680.07031
467.50000,6673.50586
468.00000,6662.17480
468.50000,6650.94385
469.00000,6643.67676
469.50000,6643.93750
470.00000,6650.27588
470.50000,6660.61475
471.00000,6671.10791
471.50000,6678.45654
472.00000,6680.82031
472.50000,6679.28369
473.00000,6675.31982
473.50000,6670.37695
474.00000,6665.78613
474.50000,6662.15771
475.00000,6659.57520
475.50000,6657.62109
476.00000,6655.87598
476.50000,6654.12598
477.00000,6652.59521
477.50000,6652.08936
478.00000,6653.27686
478.50000,6656.91309
479.00000,6662.83398
479.50000,6669.71191
480.00000,6675.81104
480.50000,6680.13721
481.00000,6682.47559
481.50000,6683.20068
482.00000,6683.27783
482.50000,6682.94580
483.00000,6681.75586
483.50000,6679.16211
484.00000,6675.23145
484.50000,6671.55371
485.00000,6670.05469
485.50000,6672.53467
486.00000,6678.20654
486.50000,6684.87402
487.00000,6688.41504
487.50000,6686.24365
488.00000,6677.61719
488.50000,6666.58398
489.00000,6657.35547
489.50000,6654.28174
490.00000,6657.96094
490.50000,6667.49609
491.00000,6678.47754
491.50000,6686.86523
492.00000,6689.75293
492.50000,6688.34961
493.00000,6684.02246
493.50000,6678.72852
494.00000,6673.89209
494.50000,6670.05859
495.00000,6667.07520
495.50000,6664.81592
496.00000,6663.71240
496.50000,6663.92236
497.00000,6665.68652
497.50000,6668.87402
498.00000,6672.99707
498.50000,6678.01172
499.00000,6684.07324
499.50000,6691.45605
500.00000,6700.06982
500.50000,6708.57813
501.00000,6714.95850
501.50000,6716.88574
502.00000,6713.56396
502.50000,6704.46875
503.00000,6692.38086
503.50000,6680.75684
504.00000,6673.19482
504.50000,6670.41943
505.00000,6672.49512
505.50000,6677.85352
506.00000,6684.64063
506.50000,6692.20215
507.00000,6700.77490
507.50000,6711.13721
508.00000,6723.23535
508.50000,6735.11377
509.00000,6743.72412
509.50000,6746.19092
510.00000,6741.83740
510.50000,6730.69287
511.00000,6717.00928
511.50000,6705.11475
512.00000,6698.81445
512.50000,6698.18311
513.00000,6702.83105
513.50000,6710.63184
